,learnerID,learnerProfile,testID,theta,realScore,Timestamp
22,A070000271,F;S01;7,A070000001,0.0251522491,0.6231710025,2021-01-08 06:08:25.336946
23,A070000355,F;S01;7,A070000001,0.5466909644,0.775085926,2021-01-08 06:08:25.336946
24,A070000086,M;S01;7,A070000001,-0.5754815986,0.4337745205,2021-01-08 06:08:25.336946
25,A070000080,M;S01;7,A070000001,0.8258901931,0.8405963629,2021-01-08 06:08:25.336946
26,A070000256,M;S01;7,A070000001,0.2042095681,0.6784213213,2021-01-08 06:08:25.336946
27,A070000112,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
28,A070000204,M;S01;7,A070000001,0.01242972,0.6191717767,2021-01-08 06:08:25.336946
29,A070000002,M;S01;7,A070000001,-1.1802081847,0.2670596843,2021-01-08 06:08:25.336946
30,A070000005,F;S01;7,A070000001,-0.1758152509,0.5594146474,2021-01-08 06:08:25.336946
31,A070000041,M;S01;7,A070000001,-0.5390175919,0.4449580971,2021-01-08 06:08:25.336946
32,A070000195,F;S01;7,A070000001,-0.2676659233,0.5301400497,2021-01-08 06:08:25.336946
33,A070000301,F;S01;7,A070000001,-0.7593435338,0.3787729397,2021-01-08 06:08:25.336946
34,A070000291,F;S01;7,A070000001,-0.9164582338,0.3341779165,2021-01-08 06:08:25.336946
35,A070000040,F;S01;7,A070000001,0.1156128911,0.6513575287,2021-01-08 06:08:25.336946
36,A070000034,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
37,A070000235,F;S01;7,A070000001,0.5421000337,0.7738969409,2021-01-08 06:08:25.336946
38,A070000332,M;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
39,A070000339,M;S01;7,A070000001,-0.8899113946,0.3415183536,2021-01-08 06:08:25.336946
40,A070000010,M;S01;7,A070000001,0.4297142184,0.7437888787,2021-01-08 06:08:25.336946
41,A070000248,M;S01;7,A070000001,-1.5491631404,0.1967646086,2021-01-08 06:08:25.336946
42,A070000021,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
43,A070000180,F;S01;7,A070000001,-1.5630240951,0.1947133491,2021-01-08 06:08:25.336946
44,A070000346,M;S01;7,A070000001,-1.5598432145,0.1951804339,2021-01-08 06:08:25.336946
45,A070000406,F;S01;7,A070000001,-1.5303216946,0.1996194887,2021-01-08 06:08:25.336946
46,A070000362,M;S01;7,A070000001,-1.5630240951,0.1947133491,2021-01-08 06:08:25.336946
47,A070000174,F;S01;7,A070000001,-0.102006089,0.5829343832,2021-01-08 06:08:25.336946
48,A070000102,M;S01;7,A070000001,-1.4534473158,0.2120775723,2021-01-08 06:08:25.336946
49,A070000039,M;S01;7,A070000001,0.8587358513,0.8473699568,2021-01-08 06:08:25.336946
50,A070000161,F;S01;7,A070000001,0.8587358513,0.8473699568,2021-01-08 06:08:25.336946
51,A070000128,M;S01;7,A070000001,-0.7593435338,0.3787729397,2021-01-08 06:08:25.336946
52,A070000217,M;S01;7,A070000001,-0.4419227405,0.4750924728,2021-01-08 06:08:25.336946
53,A070000201,M;S01;7,A070000001,-0.3106630183,0.5164747439,2021-01-08 06:08:25.336946
54,A070000097,F;S01;7,A070000001,0.4322766215,0.7444958139,2021-01-08 06:08:25.336946
55,A070000018,M;S01;7,A070000001,-1.3030727556,0.2402909806,2021-01-08 06:08:25.336946
56,A070000333,M;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
57,A070000207,F;S01;7,A070000001,0.8258901931,0.8405963629,2021-01-08 06:08:25.336946
58,A070000405,M;S01;7,A070000001,-0.4419227405,0.4750924728,2021-01-08 06:08:25.336946
59,A070000282,M;S01;7,A070000001,0.1447839072,0.6603357505,2021-01-08 06:08:25.336946
60,A070000032,M;S01;7,A070000001,0.7062863239,0.8142317458,2021-01-08 06:08:25.336946
61,A070000272,M;S01;7,A070000001,0.5049574062,0.7641560008,2021-01-08 06:08:25.336946
62,A070000003,M;S01;7,A070000001,0.8258901931,0.8405963629,2021-01-08 06:08:25.336946
63,A070000336,F;S01;7,A070000001,0.4297142184,0.7437888787,2021-01-08 06:08:25.336946
64,A070000338,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
65,A070000300,F;S01;7,A070000001,-1.6036350831,0.1889386812,2021-01-08 06:08:25.336946
66,A070000316,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
67,A070000262,M;S01;7,A070000001,-0.6470790984,0.4120606253,2021-01-08 06:08:25.336946
68,A070000163,F;S01;7,A070000001,-0.1801490161,0.5580324967,2021-01-08 06:08:25.336946
69,A070000181,M;S01;7,A070000001,0.8855253213,0.8527437996,2021-01-08 06:08:25.336946
70,A070000074,M;S01;7,A070000001,-0.4058081954,0.486415268,2021-01-08 06:08:25.336946
71,A070000237,M;S01;7,A070000001,0.1803177292,0.6711851815,2021-01-08 06:08:25.336946
72,A070000185,M;S01;7,A070000001,-1.1918328868,0.2643905024,2021-01-08 06:08:25.336946
73,A070000053,M;S01;7,A070000001,0.1557141935,0.6636836706,2021-01-08 06:08:25.336946
74,A070000192,M;S01;7,A070000001,-0.6996133198,0.3963582602,2021-01-08 06:08:25.336946
75,A070000141,M;S01;7,A070000001,0.7387358166,0.8216449723,2021-01-08 06:08:25.336946
76,A070000118,M;S01;7,A070000001,-0.9959715757,0.3127554174,2021-01-08 06:08:25.336946
77,A070000209,M;S01;7,A070000001,0.8855253213,0.8527437996,2021-01-08 06:08:25.336946
78,A070000044,F;S01;7,A070000001,0.8855253213,0.8527437996,2021-01-08 06:08:25.336946
79,A070000202,F;S01;7,A070000001,0.2705078745,0.6982250959,2021-01-08 06:08:25.336946
80,A070000024,F;S01;7,A070000001,0.8258901931,0.8405963629,2021-01-08 06:08:25.336946
81,A070000196,M;S01;7,A070000001,-0.0397412389,0.6027023815,2021-01-08 06:08:25.336946
82,A070000165,F;S01;7,A070000001,-0.2338419237,0.5409122109,2021-01-08 06:08:25.336946
83,A070000077,F;S01;7,A070000001,-1.0997398114,0.2862667115,2021-01-08 06:08:25.336946
84,A070000172,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
85,A070000117,M;S01;7,A070000001,0.5421000337,0.7738969409,2021-01-08 06:08:25.336946
86,A070000067,F;S01;7,A070000001,0.4297142184,0.7437888787,2021-01-08 06:08:25.336946
87,A070000425,M;S01;7,A070000001,-0.7593435338,0.3787729397,2021-01-08 06:08:25.336946
88,A070000191,M;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
89,A070000092,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
90,A070000066,M;S01;7,A070000001,0.8587358513,0.8473699568,2021-01-08 06:08:25.336946
91,A070000095,F;S01;7,A070000001,0.4297142184,0.7437888787,2021-01-08 06:08:25.336946
92,A070000205,M;S01;7,A070000001,-0.0970139333,0.5845226116,2021-01-08 06:08:25.336946
93,A070000155,M;S01;7,A070000001,-0.0407211852,0.6023920886,2021-01-08 06:08:25.336946
94,A070000001,F;S01;7,A070000001,-0.2338419237,0.5409122109,2021-01-08 06:08:25.336946
95,A070000126,F;S01;7,A070000001,0.7387358166,0.8216449723,2021-01-08 06:08:25.336946
96,A070000027,F;S01;7,A070000001,0.5049574062,0.7641560008,2021-01-08 06:08:25.336946
97,A070000385,M;S01;7,A070000001,-0.7454430934,0.3828381566,2021-01-08 06:08:25.336946
98,A070000145,F;S01;7,A070000001,0.5421000337,0.7738969409,2021-01-08 06:08:25.336946
99,A070000125,F;S01;7,A070000001,0.4297142184,0.7437888787,2021-01-08 06:08:25.336946
100,A070000108,F;S01;7,A070000001,-0.3256846859,0.5117104843,2021-01-08 06:08:25.336946
101,A070000070,F;S01;7,A070000001,0.5466909644,0.775085926,2021-01-08 06:08:25.336946
102,A070000187,M;S01;7,A070000001,0.8490998385,0.8454038518,2021-01-08 06:08:25.336946
103,A070000302,M;S01;7,A070000001,0.299428795,0.7067243843,2021-01-08 06:08:25.336946
104,A070000263,F;S01;7,A070000001,0.1676453092,0.667327515,2021-01-08 06:08:25.336946
105,A070000137,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
106,A070000357,M;S01;7,A070000001,-0.8963863462,0.3397199046,2021-01-08 06:08:25.336946
107,A070000253,F;S01;7,A070000001,0.0136894147,0.6195680797,2021-01-08 06:08:25.336946
108,A070000243,F;S01;7,A070000001,-0.9094484208,0.336107608,2021-01-08 06:08:25.336946
109,A070000054,M;S01;7,A070000001,-1.0587951701,0.2965017413,2021-01-08 06:08:25.336946
110,A070000062,M;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
111,A070000088,M;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
112,A070000101,M;S01;7,A070000001,-0.046692004,0.6005008158,2021-01-08 06:08:25.336946
113,A070000197,F;S01;7,A070000001,-0.5390175919,0.4449580971,2021-01-08 06:08:25.336946
114,A070000079,F;S01;7,A070000001,0.7387358166,0.8216449723,2021-01-08 06:08:25.336946
115,A070000289,F;S01;7,A070000001,0.1803177292,0.6711851815,2021-01-08 06:08:25.336946
116,A070000049,M;S01;7,A070000001,0.8490998385,0.8454038518,2021-01-08 06:08:25.336946
117,A070000453,M;S01;7,A070000001,-1.093424593,0.287825875,2021-01-08 06:08:25.336946
118,A070000106,M;S01;7,A070000001,0.2264304437,0.6851057983,2021-01-08 06:08:25.336946
119,A070000222,F;S01;7,A070000001,-0.227548082,0.542918146,2021-01-08 06:08:25.336946
120,A070000299,M;S01;7,A070000001,-0.9094484208,0.336107608,2021-01-08 06:08:25.336946
121,A070000232,F;S01;7,A070000001,0.2042095681,0.6784213213,2021-01-08 06:08:25.336946
122,A070000096,M;S01;7,A070000001,-0.1123127054,0.5796539941,2021-01-08 06:08:25.336946
123,A070000268,F;S01;7,A070000001,0.2705078745,0.6982250959,2021-01-08 06:08:25.336946
124,A070000156,M;S01;7,A070000001,-0.1504341972,0.5675080398,2021-01-08 06:08:25.336946
125,A070000210,M;S01;7,A070000001,-0.8974696153,0.3394195225,2021-01-08 06:08:25.336946
126,A070000011,F;S01;7,A070000001,-0.3894823979,0.4915512228,2021-01-08 06:08:25.336946
127,A070000069,F;S01;7,A070000001,-1.5491631404,0.1967646086,2021-01-08 06:08:25.336946
128,A070000136,M;S01;7,A070000001,0.4681977807,0.7543086531,2021-01-08 06:08:25.336946
129,A070000109,F;S01;7,A070000001,0.0835491506,0.6414219823,2021-01-08 06:08:25.336946
130,A070000100,M;S01;7,A070000001,0.2042095681,0.6784213213,2021-01-08 06:08:25.336946
131,A070000045,M;S01;7,A070000001,0.4000557333,0.7355413039,2021-01-08 06:08:25.336946
132,A070000374,M;S01;7,A070000001,-0.7593435338,0.3787729397,2021-01-08 06:08:25.336946
133,A070000278,F;S01;7,A070000001,-0.0131239229,0.6111179984,2021-01-08 06:08:25.336946
134,A070000354,M;S01;7,A070000001,-1.5303216946,0.1996194887,2021-01-08 06:08:25.336946
135,A070000257,M;S01;7,A070000001,0.4322766215,0.7444958139,2021-01-08 06:08:25.336946
136,A070000078,F;S01;7,A070000001,0.606350807,0.7902260258,2021-01-08 06:08:25.336946
137,A070000261,M;S01;7,A070000001,0.4681977807,0.7543086531,2021-01-08 06:08:25.336946
138,A070000064,F;S01;7,A070000001,-0.0887971554,0.5871356827,2021-01-08 06:08:25.336946
139,A070000073,F;S01;7,A070000001,0.3952408009,0.7341912314,2021-01-08 06:08:25.336946
140,A070000094,M;S01;7,A070000001,-0.6575685688,0.4089089278,2021-01-08 06:08:25.336946
141,A070000266,M;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
142,A070000083,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
143,A070000317,M;S01;7,A070000001,0.4297142184,0.7437888787,2021-01-08 06:08:25.336946
144,A070000144,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
145,A070000304,F;S01;7,A070000001,0.299428795,0.7067243843,2021-01-08 06:08:25.336946
146,A070000297,M;S01;7,A070000001,0.3920303549,0.7332893534,2021-01-08 06:08:25.336946
147,A070000254,F;S01;7,A070000001,-0.058460172,0.596770066,2021-01-08 06:08:25.336946
148,A070000177,F;S01;7,A070000001,0.5466909644,0.775085926,2021-01-08 06:08:25.336946
149,A070000015,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
150,A070000007,F;S01;7,A070000001,0.5466909644,0.775085926,2021-01-08 06:08:25.336946
151,A070000176,F;S01;7,A070000001,-0.2338419237,0.5409122109,2021-01-08 06:08:25.336946
152,A070000036,M;S01;7,A070000001,-0.5710091548,0.4351419237,2021-01-08 06:08:25.336946
153,A070000167,M;S01;7,A070000001,-0.3894823979,0.4915512228,2021-01-08 06:08:25.336946
154,A070000091,F;S01;7,A070000001,-0.2472607284,0.5366368378,2021-01-08 06:08:25.336946
155,A070000241,F;S01;7,A070000001,0.4353520577,0.7453430858,2021-01-08 06:08:25.336946
156,A070000022,M;S01;7,A070000001,0.5049574062,0.7641560008,2021-01-08 06:08:25.336946
157,A070000182,M;S01;7,A070000001,0.2705078745,0.6982250959,2021-01-08 06:08:25.336946
158,A070000060,M;S01;7,A070000001,0.2042095681,0.6784213213,2021-01-08 06:08:25.336946
159,A070000168,M;S01;7,A070000001,-0.2615273858,0.53209384,2021-01-08 06:08:25.336946
160,A070000274,M;S01;7,A070000001,0.8258901931,0.8405963629,2021-01-08 06:08:25.336946
161,A070000323,M;S01;7,A070000001,-1.1805091146,0.2669902403,2021-01-08 06:08:25.336946
162,A070000213,F;S01;7,A070000001,-0.429438611,0.4790002704,2021-01-08 06:08:25.336946
163,A070000043,F;S01;7,A070000001,0.7062863239,0.8142317458,2021-01-08 06:08:25.336946
164,A070000178,F;S01;7,A070000001,-0.6129674179,0.4223633689,2021-01-08 06:08:25.336946
165,A070000166,M;S01;7,A070000001,-0.0039545526,0.6140110077,2021-01-08 06:08:25.336946
166,A070000154,M;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
167,A070000381,M;S01;7,A070000001,-0.9569114581,0.3231682419,2021-01-08 06:08:25.336946
168,A070000170,F;S01;7,A070000001,0.4000557333,0.7355413039,2021-01-08 06:08:25.336946
169,A070000265,F;S01;7,A070000001,-0.7593435338,0.3787729397,2021-01-08 06:08:25.336946
170,A070000059,M;S01;7,A070000001,-0.4638785892,0.4682369442,2021-01-08 06:08:25.336946
171,A070000476,F;S01;7,A070000001,-0.9839704002,0.3159308947,2021-01-08 06:08:25.336946
172,A070000065,F;S01;7,A070000001,-1.2116580956,0.2599024712,2021-01-08 06:08:25.336946
173,A070000240,F;S01;7,A070000001,1.3017763529,0.9192058962,2021-01-08 06:08:25.336946
174,A070000430,M;S01;7,A070000001,-0.9934794228,0.3134130501,2021-01-08 06:08:25.336946
175,A070000225,M;S01;7,A070000001,0.1803177292,0.6711851815,2021-01-08 06:08:25.336946
176,A070000613,F;S01;7,A070000002,0.3900166367,0.6706152997,2021-01-08 06:08:25.336946
177,A070000853,M;S01;7,A070000002,-0.3719197419,0.4549146416,2021-01-08 06:08:25.336946
178,A070000783,F;S01;7,A070000002,-1.2925188785,0.2143369499,2021-01-08 06:08:25.336946
179,A070000938,M;S01;7,A070000002,-0.8449370028,0.3176656182,2021-01-08 06:08:25.336946
180,A070000313,M;S01;7,A070000002,-1.1247197963,0.2489552577,2021-01-08 06:08:25.336946
181,A070000782,M;S01;7,A070000002,-1.1989951996,0.232989345,2021-01-08 06:08:25.336946
182,A070000215,M;S01;7,A070000002,-0.0111809174,0.5630680237,2021-01-08 06:08:25.336946
183,A070000437,F;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
184,A070001112,M;S01;7,A070000002,-1.5775302894,0.1672996797,2021-01-08 06:08:25.336946
185,A070000177,F;S01;7,A070000002,-0.4755497733,0.4236344096,2021-01-08 06:08:25.336946
186,A070001029,F;S01;7,A070000002,1.121270873,0.8224443666,2021-01-08 06:08:25.336946
187,A070000443,M;S01;7,A070000002,-1.2878044799,0.2152383165,2021-01-08 06:08:25.336946
188,A070000394,F;S01;7,A070000002,0.4566787416,0.6863013409,2021-01-08 06:08:25.336946
189,A070000993,M;S01;7,A070000002,-0.2956623094,0.4780362188,2021-01-08 06:08:25.336946
190,A070000992,M;S01;7,A070000002,0.323720178,0.6543584711,2021-01-08 06:08:25.336946
191,A070000580,F;S01;7,A070000002,-1.2878044799,0.2152383165,2021-01-08 06:08:25.336946
192,A070000732,F;S01;7,A070000002,0.0885692174,0.5916481276,2021-01-08 06:08:25.336946
193,A070000812,F;S01;7,A070000002,-1.5775302894,0.1672996797,2021-01-08 06:08:25.336946
194,A070000073,F;S01;7,A070000002,0.2198614665,0.6275833692,2021-01-08 06:08:25.336946
195,A070000297,M;S01;7,A070000002,0.7167123022,0.7419794122,2021-01-08 06:08:25.336946
196,A070001154,F;S01;7,A070000002,0.9574730359,0.789209938,2021-01-08 06:08:25.336946
197,A070001193,F;S01;7,A070000002,0.3643888051,0.6644092209,2021-01-08 06:08:25.336946
198,A070001300,M;S01;7,A070000002,0.2198614665,0.6275833692,2021-01-08 06:08:25.336946
199,A070000320,M;S01;7,A070000002,-0.6918510287,0.3600567239,2021-01-08 06:08:25.336946
200,A070000653,M;S01;7,A070000002,-0.306427915,0.4747716841,2021-01-08 06:08:25.336946
201,A070000584,M;S01;7,A070000002,-0.9129518383,0.2998104942,2021-01-08 06:08:25.336946
202,A070000196,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
203,A070001106,F;S01;7,A070000002,-0.53687113,0.4053052047,2021-01-08 06:08:25.336946
204,A070000833,F;S01;7,A070000002,-0.0705960118,0.545642562,2021-01-08 06:08:25.336946
205,A070000594,M;S01;7,A070000002,0.2135636243,0.6259103232,2021-01-08 06:08:25.336946
206,A070000652,F;S01;7,A070000002,-0.837545753,0.3196454741,2021-01-08 06:08:25.336946
207,A070000495,F;S01;7,A070000002,0.1325552722,0.6039233316,2021-01-08 06:08:25.336946
208,A070000005,F;S01;7,A070000002,-0.3318514872,0.4670612481,2021-01-08 06:08:25.336946
209,A070000499,F;S01;7,A070000002,-0.016656243,0.5614733094,2021-01-08 06:08:25.336946
210,A070000434,F;S01;7,A070000002,-0.5947586758,0.3881933057,2021-01-08 06:08:25.336946
211,A070000625,F;S01;7,A070000002,0.7167123022,0.7419794122,2021-01-08 06:08:25.336946
212,A070000963,F;S01;7,A070000002,0.4626535172,0.6876755973,2021-01-08 06:08:25.336946
213,A070000851,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
214,A070000519,M;S01;7,A070000002,-0.4175754982,0.441100109,2021-01-08 06:08:25.336946
215,A070000913,M;S01;7,A070000002,0.7167123022,0.7419794122,2021-01-08 06:08:25.336946
216,A070000900,M;S01;7,A070000002,-0.2451248171,0.4933464168,2021-01-08 06:08:25.336946
217,A070000699,M;S01;7,A070000002,-0.2461833311,0.4930261215,2021-01-08 06:08:25.336946
218,A070000825,F;S01;7,A070000002,0.7167123022,0.7419794122,2021-01-08 06:08:25.336946
219,A070000120,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
220,A070000334,M;S01;7,A070000002,0.4566787416,0.6863013409,2021-01-08 06:08:25.336946
221,A070000801,F;S01;7,A070000002,-0.837545753,0.3196454741,2021-01-08 06:08:25.336946
222,A070000654,F;S01;7,A070000002,0.323720178,0.6543584711,2021-01-08 06:08:25.336946
223,A070000822,M;S01;7,A070000002,-0.4731168157,0.4243650789,2021-01-08 06:08:25.336946
224,A070000328,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
225,A070001245,M;S01;7,A070000002,0.470489802,0.6894702978,2021-01-08 06:08:25.336946
226,A070000890,F;S01;7,A070000002,0.3292369209,0.655736405,2021-01-08 06:08:25.336946
227,A070000743,F;S01;7,A070000002,0.1584061451,0.6110308011,2021-01-08 06:08:25.336946
228,A070000146,F;S01;7,A070000002,0.2226064067,0.6283108637,2021-01-08 06:08:25.336946
229,A070000566,M;S01;7,A070000002,-0.0649464489,0.5473102259,2021-01-08 06:08:25.336946
230,A070000786,F;S01;7,A070000002,-0.4175754982,0.441100109,2021-01-08 06:08:25.336946
231,A070001054,F;S01;7,A070000002,0.8715287889,0.7724529418,2021-01-08 06:08:25.336946
232,A070000535,F;S01;7,A070000002,-0.6283087493,0.3783818446,2021-01-08 06:08:25.336946
233,A070000473,M;S01;7,A070000002,0.9574730359,0.789209938,2021-01-08 06:08:25.336946
234,A070000268,F;S01;7,A070000002,1.121270873,0.8224443666,2021-01-08 06:08:25.336946
235,A070001068,F;S01;7,A070000002,-1.1247197963,0.2489552577,2021-01-08 06:08:25.336946
236,A070000545,F;S01;7,A070000002,1.121270873,0.8224443666,2021-01-08 06:08:25.336946
237,A070000844,F;S01;7,A070000002,1.121270873,0.8224443666,2021-01-08 06:08:25.336946
238,A070001067,F;S01;7,A070000002,-1.2878048764,0.2152382405,2021-01-08 06:08:25.336946
239,A070000854,F;S01;7,A070000002,-0.3442651536,0.4632968466,2021-01-08 06:08:25.336946
240,A070000975,F;S01;7,A070000002,1.4086646745,0.8908035633,2021-01-08 06:08:25.336946
241,A070001064,F;S01;7,A070000002,0.8634536169,0.7708818313,2021-01-08 06:08:25.336946
242,A070000914,M;S01;7,A070000002,0.8634536169,0.7708818313,2021-01-08 06:08:25.336946
243,A070000772,M;S01;7,A070000002,-0.0871961763,0.5407306902,2021-01-08 06:08:25.336946
244,A070000105,M;S01;7,A070000002,0.8414655498,0.7665999322,2021-01-08 06:08:25.336946
245,A070000032,M;S01;7,A070000002,0.7167123022,0.7419794122,2021-01-08 06:08:25.336946
246,A070001006,M;S01;7,A070000002,-0.4656167183,0.4266189414,2021-01-08 06:08:25.336946
247,A070001052,M;S01;7,A070000002,0.2198614665,0.6275833692,2021-01-08 06:08:25.336946
248,A070000862,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
249,A070001310,F;S01;7,A070000002,0.1675847837,0.6135343713,2021-01-08 06:08:25.336946
250,A070000926,M;S01;7,A070000002,0.1957026713,0.6211361173,2021-01-08 06:08:25.336946
251,A070000779,F;S01;7,A070000002,0.8414655498,0.7665999322,2021-01-08 06:08:25.336946
252,A070001107,M;S01;7,A070000002,-0.0323901647,0.5568775846,2021-01-08 06:08:25.336946
253,A070000974,F;S01;7,A070000002,0.7167123022,0.7419794122,2021-01-08 06:08:25.336946
254,A070000166,M;S01;7,A070000002,-0.2460420251,0.4930688804,2021-01-08 06:08:25.336946
255,A070000873,F;S01;7,A070000002,-0.9824881063,0.2822823434,2021-01-08 06:08:25.336946
256,A070000606,M;S01;7,A070000002,-0.0111809174,0.5630680237,2021-01-08 06:08:25.336946
257,A070001142,F;S01;7,A070000002,-0.2805903734,0.4826053227,2021-01-08 06:08:25.336946
258,A070000080,M;S01;7,A070000002,0.0346031333,0.5763030421,2021-01-08 06:08:25.336946
259,A070000688,M;S01;7,A070000002,-0.838517096,0.3193848608,2021-01-08 06:08:25.336946
260,A070000590,M;S01;7,A070000002,0.7167123022,0.7419794122,2021-01-08 06:08:25.336946
261,A070000794,F;S01;7,A070000002,0.3526932205,0.6615442341,2021-01-08 06:08:25.336946
262,A070000730,M;S01;7,A070000002,-1.5775302894,0.1672996797,2021-01-08 06:08:25.336946
263,A070000664,F;S01;7,A070000002,-1.1964802551,0.2335133372,2021-01-08 06:08:25.336946
264,A070001382,M;S01;7,A070000002,-1.2878048764,0.2152382405,2021-01-08 06:08:25.336946
265,A070000891,F;S01;7,A070000002,-0.3058765779,0.4749388827,2021-01-08 06:08:25.336946
266,A070001276,F;S01;7,A070000002,-0.0105702416,0.5632457357,2021-01-08 06:08:25.336946
267,A070001236,M;S01;7,A070000002,-1.2878048764,0.2152382405,2021-01-08 06:08:25.336946
268,A070000802,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
269,A070001262,F;S01;7,A070000002,0.9574730359,0.789209938,2021-01-08 06:08:25.336946
270,A070000672,F;S01;7,A070000002,0.4133880084,0.6761893462,2021-01-08 06:08:25.336946
271,A070001347,F;S01;7,A070000002,-1.5765125166,0.167442627,2021-01-08 06:08:25.336946
272,A070000253,F;S01;7,A070000002,-0.0810081716,0.5425636809,2021-01-08 06:08:25.336946
273,A070000457,F;S01;7,A070000002,-1.2878044799,0.2152383165,2021-01-08 06:08:25.336946
274,A070000998,M;S01;7,A070000002,-0.8449370028,0.3176656182,2021-01-08 06:08:25.336946
275,A070000716,M;S01;7,A070000002,0.0525767733,0.5814463456,2021-01-08 06:08:25.336946
276,A070001223,F;S01;7,A070000002,0.4428280075,0.683095776,2021-01-08 06:08:25.336946
277,A070000954,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
278,A070000300,F;S01;7,A070000002,-0.0111809174,0.5630680237,2021-01-08 06:08:25.336946
279,A070000062,M;S01;7,A070000002,0.0534950785,0.5817082807,2021-01-08 06:08:25.336946
280,A070001390,M;S01;7,A070000002,-1.5775302283,0.1672996883,2021-01-08 06:08:25.336946
281,A070000420,M;S01;7,A070000002,1.6609128156,0.9450180463,2021-01-08 06:08:25.336946
